sale_date,store_id,product_id,units_sold,unit_price,promo_flag
2026-06-01,S009,P0161,4,5.88,1
2026-06-01,S009,P0173,4,4.95,0
2026-06-01,S009,P0175,10,9.08,0
2026-06-01,S009,P0177,11,6.95,1
2026-06-01,S009,P0185,2,5.7,0
2026-06-01,S009,P0186,7,3.71,1
2026-06-01,S009,P0194,9,7.56,0
2026-06-01,S009,P0195,5,3.95,0
2026-06-01,S009,P0198,7,5.21,0
2026-06-01,S009,P0199,3,3.75,0
2026-06-01,S009,P0203,6,4.98,0
2026-06-01,S009,P0204,2,1.62,0
2026-06-01,S009,P0206,3,3.93,1
2026-06-01,S009,P0209,5,1.29,0
2026-06-01,S009,P0211,3,4.33,0
2026-06-01,S009,P0222,2,2.37,0
2026-06-01,S009,P0225,5,4.2,1
2026-06-01,S009,P0226,3,2.35,0
2026-06-01,S009,P0239,5,3.79,0
2026-06-01,S009,P0241,1,9.81,0
2026-06-01,S009,P0248,9,15.62,0
2026-06-01,S009,P0251,3,9.05,1
2026-06-01,S009,P0256,2,14.17,0
2026-06-01,S009,P0262,2,9.99,0
2026-06-01,S009,P0265,2,14.69,0
2026-06-01,S009,P0272,1,6.51,0
2026-06-01,S009,P0274,4,15.34,0
2026-06-01,S009,P0275,5,11.68,0
2026-06-01,S009,P0279,1,9.11,0
2026-06-01,S009,P0284,1,24.76,0
2026-06-01,S009,P0289,2,17.02,0
2026-06-01,S009,P0297,1,16.66,1
2026-06-01,S009,P0298,3,22.1,0
2026-06-01,S009,P0300,1,25.78,0
2026-06-01,S010,P0001,5,9.72,0
2026-06-01,S010,P0002,4,3.65,0
2026-06-01,S010,P0009,1,1.22,0
2026-06-01,S010,P0010,7,4.95,0
2026-06-01,S010,P0016,8,1.09,0
2026-06-01,S010,P0021,5,18.2,0
2026-06-01,S010,P0022,10,17.21,0
2026-06-01,S010,P0023,11,3.27,0
2026-06-01,S010,P0035,15,10.31,0
2026-06-01,S010,P0038,1,8.64,0
2026-06-01,S010,P0040,6,9.39,0
2026-06-01,S010,P0042,6,12.71,0
2026-06-01,S010,P0048,7,19.04,0
2026-06-01,S010,P0050,9,1.08,0
2026-06-01,S010,P0053,7,3.18,0
2026-06-01,S010,P0059,4,5.77,0
2026-06-01,S010,P0067,1,11.21,0
2026-06-01,S010,P0074,3,15.0,0
2026-06-01,S010,P0080,9,8.77,1
2026-06-01,S010,P0082,8,14.26,0
2026-06-01,S010,P0083,6,18.87,0
2026-06-01,S010,P0086,7,18.47,0
2026-06-01,S010,P0091,12,1.79,0
2026-06-01,S010,P0092,9,6.96,0
2026-06-01,S010,P0099,14,2.74,0
2026-06-01,S010,P0103,16,7.73,0
2026-06-01,S010,P0106,11,6.37,0
2026-06-01,S010,P0107,8,3.12,0
2026-06-01,S010,P0109,12,7.69,0
2026-06-01,S010,P0112,7,3.59,0
2026-06-01,S010,P0116,6,9.63,0
2026-06-01,S010,P0119,7,4.32,0
2026-06-01,S010,P0124,14,2.5,0
2026-06-01,S010,P0128,9,7.8,0
2026-06-01,S010,P0134,8,8.16,0
2026-06-01,S010,P0138,12,5.58,0
2026-06-01,S010,P0144,13,9.18,0
2026-06-01,S010,P0147,7,5.49,0
2026-06-01,S010,P0148,9,6.43,0
2026-06-01,S010,P0150,13,9.85,0
2026-06-01,S010,P0152,5,6.94,0
2026-06-01,S010,P0153,4,4.42,0
2026-06-01,S010,P0155,9,8.64,0
2026-06-01,S010,P0157,7,9.83,0
2026-06-01,S010,P0161,8,5.88,1
2026-06-01,S010,P0166,8,4.83,0
2026-06-01,S010,P0172,8,1.26,0
2026-06-01,S010,P0173,7,4.95,0
2026-06-01,S010,P0174,4,10.68,0
2026-06-01,S010,P0180,3,3.46,0
2026-06-01,S010,P0182,5,6.1,0
2026-06-01,S010,P0185,2,5.7,0
2026-06-01,S010,P0198,5,5.21,0
2026-06-01,S010,P0199,6,3.75,0
2026-06-01,S010,P0205,7,6.57,0
2026-06-01,S010,P0218,1,2.23,0
2026-06-01,S010,P0220,4,5.33,0
2026-06-01,S010,P0224,2,1.68,0
2026-06-01,S010,P0225,2,4.2,1
2026-06-01,S010,P0226,2,2.35,0
2026-06-01,S010,P0234,2,1.62,0
2026-06-01,S010,P0236,6,5.76,0
2026-06-01,S010,P0251,3,9.05,1
2026-06-01,S010,P0252,10,15.13,0
2026-06-01,S010,P0254,2,15.68,0
2026-06-01,S010,P0265,2,14.69,0
2026-06-01,S010,P0266,1,4.59,0
2026-06-01,S010,P0269,1,4.94,0
2026-06-01,S010,P0276,1,9.92,0
2026-06-01,S010,P0277,3,16.01,0
2026-06-01,S010,P0282,3,16.02,0
2026-06-01,S010,P0283,1,10.83,0
2026-06-01,S010,P0289,1,17.02,0
2026-06-01,S010,P0290,1,25.44,0
2026-06-01,S011,P0002,1,3.65,0
2026-06-01,S011,P0006,4,6.19,0
2026-06-01,S011,P0010,2,4.95,0
2026-06-01,S011,P0011,10,6.59,1
2026-06-01,S011,P0017,7,15.55,0
2026-06-01,S011,P0021,2,18.2,0
2026-06-01,S011,P0022,10,17.21,0
2026-06-01,S011,P0023,1,3.27,0
2026-06-01,S011,P0024,4,10.16,0
2026-06-01,S011,P0027,4,17.14,0
2026-06-01,S011,P0034,4,12.9,0
2026-06-01,S011,P0043,3,3.19,0
2026-06-01,S011,P0052,4,15.91,0
2026-06-01,S011,P0053,5,3.18,0
2026-06-01,S011,P0054,4,15.79,0
2026-06-01,S011,P0056,4,10.41,1
2026-06-01,S011,P0057,5,2.44,0
2026-06-01,S011,P0067,3,11.21,0
2026-06-01,S011,P0071,6,15.4,0
2026-06-01,S011,P0072,2,6.98,0
2026-06-01,S011,P0074,7,15.0,0
2026-06-01,S011,P0075,2,4.85,0
2026-06-01,S011,P0077,1,3.73,0
2026-06-01,S011,P0079,7,16.61,0
2026-06-01,S011,P0086,3,18.47,0
2026-06-01,S011,P0090,1,19.3,0
2026-06-01,S011,P0092,5,6.96,0
2026-06-01,S011,P0098,5,8.11,0
2026-06-01,S011,P0100,11,5.55,0
2026-06-01,S011,P0102,5,7.58,0
2026-06-01,S011,P0104,8,7.86,0
2026-06-01,S011,P0105,8,1.8,0
2026-06-01,S011,P0106,4,6.37,0
2026-06-01,S011,P0108,4,4.81,0
2026-06-01,S011,P0116,6,9.63,0
2026-06-01,S011,P0120,5,3.0,0
2026-06-01,S011,P0123,5,3.3,0
2026-06-01,S011,P0124,4,2.5,0
2026-06-01,S011,P0129,7,7.91,0
2026-06-01,S011,P0132,8,4.44,0
2026-06-01,S011,P0137,8,1.71,0
2026-06-01,S011,P0138,2,5.58,0
2026-06-01,S011,P0140,6,2.89,0
2026-06-01,S011,P0143,4,8.75,0
2026-06-01,S011,P0151,2,4.19,0
2026-06-01,S011,P0153,5,4.42,0
2026-06-01,S011,P0156,11,5.8,0
2026-06-01,S011,P0171,3,2.11,0
2026-06-01,S011,P0173,3,4.95,0
2026-06-01,S011,P0176,2,7.8,0
2026-06-01,S011,P0195,3,3.95,0
2026-06-01,S011,P0201,2,8.32,0
2026-06-01,S011,P0202,3,1.99,0
2026-06-01,S011,P0205,3,6.57,0
2026-06-01,S011,P0207,5,8.64,0
2026-06-01,S011,P0210,3,9.14,0
2026-06-01,S011,P0211,1,4.33,0
2026-06-01,S011,P0212,1,4.91,0
2026-06-01,S011,P0218,1,2.23,0
2026-06-01,S011,P0227,2,1.78,0
2026-06-01,S011,P0233,2,3.8,0
2026-06-01,S011,P0241,4,9.81,0
2026-06-01,S011,P0245,2,4.99,0
2026-06-01,S011,P0249,1,4.67,0
2026-06-01,S011,P0252,2,15.13,0
2026-06-01,S011,P0257,1,12.19,0
2026-06-01,S011,P0260,2,9.76,0
2026-06-01,S011,P0262,1,9.99,0
2026-06-01,S011,P0274,2,15.34,0
2026-06-01,S011,P0293,1,17.41,0
2026-06-01,S011,P0299,1,20.63,0
2026-06-01,S012,P0003,14,10.01,0
2026-06-01,S012,P0007,12,2.58,1
2026-06-01,S012,P0008,18,10.79,1
2026-06-01,S012,P0009,3,1.22,0
2026-06-01,S012,P0010,7,4.95,0
2026-06-01,S012,P0012,5,18.62,0
2026-06-01,S012,P0015,3,4.5,0
2026-06-01,S012,P0016,9,1.09,0
2026-06-01,S012,P0017,5,15.55,0
2026-06-01,S012,P0025,9,9.16,0
2026-06-01,S012,P0030,5,13.68,0
2026-06-01,S012,P0033,3,18.66,0
2026-06-01,S012,P0034,9,12.9,0
2026-06-01,S012,P0035,4,10.31,0
2026-06-01,S012,P0036,4,12.61,0
2026-06-01,S012,P0037,8,13.84,0
2026-06-01,S012,P0041,6,15.76,0
2026-06-01,S012,P0055,8,15.39,0
2026-06-01,S012,P0060,7,17.9,0
2026-06-01,S012,P0066,7,14.63,0
2026-06-01,S012,P0071,7,15.4,0
2026-06-01,S012,P0073,2,19.39,0
2026-06-01,S012,P0080,16,8.77,1
2026-06-01,S012,P0082,2,14.26,0
2026-06-01,S012,P0087,11,1.21,0
2026-06-01,S012,P0088,7,13.37,0
2026-06-01,S012,P0091,6,1.79,0
2026-06-01,S012,P0094,8,8.5,0
2026-06-01,S012,P0100,10,5.55,0
2026-06-01,S012,P0102,22,7.58,0
2026-06-01,S012,P0109,5,7.69,0
2026-06-01,S012,P0110,6,2.65,0
2026-06-01,S012,P0112,11,3.59,0
2026-06-01,S012,P0113,9,8.34,0
2026-06-01,S012,P0119,14,4.32,0
2026-06-01,S012,P0123,5,3.3,0
2026-06-01,S012,P0134,8,8.16,0
2026-06-01,S012,P0136,8,9.45,0
2026-06-01,S012,P0145,9,2.29,0
2026-06-01,S012,P0148,4,6.43,0
2026-06-01,S012,P0151,2,4.19,0
2026-06-01,S012,P0157,3,9.83,0
2026-06-01,S012,P0158,3,2.72,1
2026-06-01,S012,P0167,2,4.13,0
2026-06-01,S012,P0171,6,2.11,0
2026-06-01,S012,P0173,3,4.95,0
2026-06-01,S012,P0176,6,7.8,0
2026-06-01,S012,P0180,9,3.46,0
2026-06-01,S012,P0190,2,3.7,0
2026-06-01,S012,P0194,8,7.56,0
2026-06-01,S012,P0195,5,3.95,0
2026-06-01,S012,P0196,9,3.47,0
2026-06-01,S012,P0197,5,10.83,0
2026-06-01,S012,P0201,2,8.32,0
2026-06-01,S012,P0205,5,6.57,0
2026-06-01,S012,P0208,3,6.68,0
2026-06-01,S012,P0210,4,9.14,0
2026-06-01,S012,P0215,3,4.63,0
2026-06-01,S012,P0219,1,2.17,0
2026-06-01,S012,P0223,4,3.46,0
2026-06-01,S012,P0235,2,4.58,0
2026-06-01,S012,P0236,1,5.76,0
2026-06-01,S012,P0242,3,12.61,1
2026-06-01,S012,P0243,2,12.06,0
2026-06-01,S012,P0250,6,4.63,0
2026-06-01,S012,P0264,3,14.17,0
2026-06-01,S012,P0269,3,4.94,0
2026-06-01,S012,P0271,1,4.02,1
2026-06-01,S012,P0286,1,17.22,0
2026-06-01,S012,P0287,2,20.41,0
2026-06-01,S012,P0293,4,17.41,0
2026-06-01,S012,P0299,1,20.63,0
2026-06-01,S012,P0300,1,25.78,0
2026-06-01,S013,P0002,7,3.65,0
2026-06-01,S013,P0003,9,10.01,0
2026-06-01,S013,P0005,6,6.57,0
2026-06-01,S013,P0007,11,2.58,1
2026-06-01,S013,P0008,2,10.79,1
2026-06-01,S013,P0015,1,4.5,0
2026-06-01,S013,P0022,3,17.21,0
2026-06-01,S013,P0027,4,17.14,0
2026-06-01,S013,P0030,6,13.68,0
2026-06-01,S013,P0031,14,14.79,0
2026-06-01,S013,P0035,6,10.31,0
2026-06-01,S013,P0037,5,13.84,0
2026-06-01,S013,P0039,9,7.88,0
2026-06-01,S013,P0040,7,9.39,0
2026-06-01,S013,P0046,7,22.01,0
2026-06-01,S013,P0051,9,17.53,0
2026-06-01,S013,P0059,11,5.77,0
2026-06-01,S013,P0060,7,17.9,0
2026-06-01,S013,P0062,9,10.09,0
2026-06-01,S013,P0064,5,9.23,0
2026-06-01,S013,P0065,9,11.9,1
2026-06-01,S013,P0066,8,14.63,0
2026-06-01,S013,P0067,8,11.21,0
2026-06-01,S013,P0071,5,15.4,0
2026-06-01,S013,P0077,14,3.73,0
2026-06-01,S013,P0080,8,8.77,1
2026-06-01,S013,P0088,6,13.37,0
2026-06-01,S013,P0093,13,8.02,0
2026-06-01,S013,P0094,6,8.5,0
2026-06-01,S013,P0096,5,8.41,0
2026-06-01,S013,P0101,5,6.7,0
2026-06-01,S013,P0104,4,7.86,0
2026-06-01,S013,P0108,7,4.81,0
2026-06-01,S013,P0111,7,5.57,0
2026-06-01,S013,P0113,10,8.34,0
2026-06-01,S013,P0114,5,8.71,0
2026-06-01,S013,P0116,8,9.63,0
2026-06-01,S013,P0119,13,4.32,0
2026-06-01,S013,P0121,12,6.98,1
2026-06-01,S013,P0133,8,0.6,0
2026-06-01,S013,P0137,17,1.71,0
2026-06-01,S013,P0146,13,2.2,0
2026-06-01,S013,P0160,5,2.39,0
2026-06-01,S013,P0163,3,4.27,0
2026-06-01,S013,P0178,4,8.96,0
2026-06-01,S013,P0184,4,3.95,0
2026-06-01,S013,P0187,7,1.77,0
2026-06-01,S013,P0195,6,3.95,0
2026-06-01,S013,P0196,2,3.47,0
2026-06-01,S013,P0199,2,3.75,0
2026-06-01,S013,P0203,3,4.98,0
2026-06-01,S013,P0204,4,1.62,0
2026-06-01,S013,P0205,4,6.57,0
2026-06-01,S013,P0212,2,4.91,0
2026-06-01,S013,P0214,1,1.5,0
2026-06-01,S013,P0217,1,2.95,0
2026-06-01,S013,P0219,5,2.17,0
2026-06-01,S013,P0234,3,1.62,0
2026-06-01,S013,P0235,2,4.58,0
2026-06-01,S013,P0236,2,5.76,0
2026-06-01,S013,P0238,5,2.85,0
2026-06-01,S013,P0244,2,7.76,0
2026-06-01,S013,P0245,5,4.99,0
2026-06-01,S013,P0249,1,4.67,0
2026-06-01,S013,P0251,5,9.05,1
2026-06-01,S013,P0258,3,6.13,0
2026-06-01,S013,P0267,1,3.96,1
2026-06-01,S013,P0270,1,14.45,0
2026-06-01,S013,P0288,1,10.28,0
2026-06-01,S013,P0290,2,25.44,0
2026-06-01,S013,P0295,1,16.08,1
2026-06-01,S013,P0296,1,27.73,0
2026-06-01,S014,P0004,3,14.88,0
2026-06-01,S014,P0005,3,6.57,0
2026-06-01,S014,P0011,8,6.59,1
2026-06-01,S014,P0012,1,18.62,0
2026-06-01,S014,P0013,1,17.44,0
2026-06-01,S014,P0015,5,4.5,0
2026-06-01,S014,P0018,5,17.53,0
2026-06-01,S014,P0021,2,18.2,0
2026-06-01,S014,P0023,4,3.27,0
2026-06-01,S014,P0024,2,10.16,0
2026-06-01,S014,P0026,3,7.41,0
2026-06-01,S014,P0027,8,17.14,0
2026-06-01,S014,P0028,5,9.77,0
2026-06-01,S014,P0043,8,3.19,0
2026-06-01,S014,P0044,3,8.31,0
2026-06-01,S014,P0045,10,4.84,1
2026-06-01,S014,P0048,4,19.04,0
2026-06-01,S014,P0049,4,5.3,0
2026-06-01,S014,P0056,9,10.41,1
2026-06-01,S014,P0057,6,2.44,0
2026-06-01,S014,P0060,6,17.9,0
2026-06-01,S014,P0067,4,11.21,0
2026-06-01,S014,P0071,3,15.4,0
2026-06-01,S014,P0076,3,16.86,0
2026-06-01,S014,P0083,7,18.87,0
2026-06-01,S014,P0097,4,0.83,0
2026-06-01,S014,P0103,6,7.73,0
2026-06-01,S014,P0106,6,6.37,0
2026-06-01,S014,P0107,4,3.12,0
2026-06-01,S014,P0108,5,4.81,0
2026-06-01,S014,P0111,2,5.57,0
2026-06-01,S014,P0119,2,4.32,0
2026-06-01,S014,P0123,10,3.3,0
2026-06-01,S014,P0126,2,8.45,0
2026-06-01,S014,P0136,1,9.45,0
2026-06-01,S014,P0137,9,1.71,0
2026-06-01,S014,P0140,4,2.89,0
2026-06-01,S014,P0143,6,8.75,0
2026-06-01,S014,P0144,3,9.18,0
2026-06-01,S014,P0145,4,2.29,0
2026-06-01,S014,P0146,5,2.2,0
2026-06-01,S014,P0155,2,8.64,0
2026-06-01,S014,P0158,4,2.72,1
2026-06-01,S014,P0161,6,5.88,1
2026-06-01,S014,P0163,5,4.27,0
2026-06-01,S014,P0164,2,2.37,0
2026-06-01,S014,P0166,3,4.83,0
2026-06-01,S014,P0168,4,2.2,0
2026-06-01,S014,P0189,4,7.99,0
2026-06-01,S014,P0194,7,7.56,0
2026-06-01,S014,P0202,2,1.99,0
2026-06-01,S014,P0203,3,4.98,0
2026-06-01,S014,P0211,2,4.33,0
2026-06-01,S014,P0215,1,4.63,0
2026-06-01,S014,P0224,1,1.68,0
2026-06-01,S014,P0225,3,4.2,1
2026-06-01,S014,P0228,1,3.52,0
2026-06-01,S014,P0230,2,2.11,0
2026-06-01,S014,P0231,1,3.4,0
2026-06-01,S014,P0232,5,2.37,1
2026-06-01,S014,P0244,1,7.76,0
2026-06-01,S014,P0245,3,4.99,0
2026-06-01,S014,P0249,1,4.67,0
2026-06-01,S014,P0260,2,9.76,0
2026-06-01,S014,P0275,1,11.68,0
2026-06-01,S015,P0006,10,6.19,0
2026-06-01,S015,P0007,7,2.58,1
2026-06-01,S015,P0008,5,10.79,1
2026-06-01,S015,P0009,14,1.22,0
2026-06-01,S015,P0011,10,6.59,1
2026-06-01,S015,P0015,4,4.5,0
2026-06-01,S015,P0016,3,1.09,0
2026-06-01,S015,P0017,6,15.55,0
2026-06-01,S015,P0023,4,3.27,0
2026-06-01,S015,P0027,7,17.14,0
2026-06-01,S015,P0037,19,13.84,0
2026-06-01,S015,P0038,3,8.64,0
2026-06-01,S015,P0039,2,7.88,0
2026-06-01,S015,P0040,11,9.39,0
2026-06-01,S015,P0041,11,15.76,0
2026-06-01,S015,P0049,7,5.3,0
2026-06-01,S015,P0055,7,15.39,0
2026-06-01,S015,P0056,8,10.41,1
2026-06-01,S015,P0060,9,17.9,0
2026-06-01,S015,P0067,5,11.21,0
2026-06-01,S015,P0069,4,9.64,0
2026-06-01,S015,P0073,9,19.39,0
2026-06-01,S015,P0074,6,15.0,0
2026-06-01,S015,P0080,13,8.77,1
2026-06-01,S015,P0095,15,4.52,0
2026-06-01,S015,P0097,21,0.83,0
2026-06-01,S015,P0101,16,6.7,0
2026-06-01,S015,P0102,14,7.58,0
2026-06-01,S015,P0103,7,7.73,0
2026-06-01,S015,P0106,11,6.37,0
2026-06-01,S015,P0111,6,5.57,0
2026-06-01,S015,P0116,14,9.63,0
2026-06-01,S015,P0121,17,6.98,1
2026-06-01,S015,P0129,20,7.91,0
2026-06-01,S015,P0133,19,0.6,0
2026-06-01,S015,P0136,15,9.45,0
2026-06-01,S015,P0137,12,1.71,0
2026-06-01,S015,P0141,14,4.39,0
2026-06-01,S015,P0142,20,7.38,0
2026-06-01,S015,P0146,10,2.2,0
2026-06-01,S015,P0147,14,5.49,0
2026-06-01,S015,P0152,8,6.94,0
2026-06-01,S015,P0154,5,4.0,0
2026-06-01,S015,P0155,4,8.64,0
2026-06-01,S015,P0156,3,5.8,0
2026-06-01,S015,P0157,5,9.83,0
2026-06-01,S015,P0158,4,2.72,1
2026-06-01,S015,P0160,6,2.39,0
2026-06-01,S015,P0164,7,2.37,0
2026-06-01,S015,P0168,10,2.2,0
2026-06-01,S015,P0175,5,9.08,0
2026-06-01,S015,P0181,10,5.08,0
2026-06-01,S015,P0185,9,5.7,0
2026-06-01,S015,P0188,6,6.44,0
2026-06-01,S015,P0191,12,2.86,0
2026-06-01,S015,P0194,17,7.56,0
2026-06-01,S015,P0200,7,8.14,0
2026-06-01,S015,P0203,8,4.98,0
2026-06-01,S015,P0212,5,4.91,0
2026-06-01,S015,P0233,5,3.8,0
2026-06-01,S015,P0236,4,5.76,0
2026-06-01,S015,P0243,5,12.06,0
2026-06-01,S015,P0245,3,4.99,0
2026-06-01,S015,P0249,1,4.67,0
2026-06-01,S015,P0257,2,12.19,0
2026-06-01,S015,P0261,3,9.28,0
2026-06-01,S015,P0263,1,8.27,0
2026-06-01,S015,P0264,2,14.17,0
2026-06-01,S015,P0271,5,4.02,1
2026-06-01,S015,P0273,2,12.13,0
2026-06-01,S015,P0278,1,14.65,0
2026-06-01,S015,P0280,2,16.48,0
2026-06-01,S015,P0284,1,24.76,0
2026-06-01,S015,P0289,2,17.02,0
2026-06-01,S015,P0296,2,27.73,0
2026-06-01,S016,P0008,7,10.79,1
2026-06-01,S016,P0011,5,6.59,1
2026-06-01,S016,P0019,4,5.73,0
2026-06-01,S016,P0026,3,7.41,0
2026-06-01,S016,P0032,9,18.46,0
2026-06-01,S016,P0038,5,8.64,0
2026-06-01,S016,P0044,3,8.31,0
2026-06-01,S016,P0045,6,4.84,1
2026-06-01,S016,P0046,10,22.01,0
2026-06-01,S016,P0048,5,19.04,0
2026-06-01,S016,P0051,7,17.53,0
2026-06-01,S016,P0054,8,15.79,0
2026-06-01,S016,P0055,3,15.39,0
2026-06-01,S016,P0057,5,2.44,0
2026-06-01,S016,P0060,8,17.9,0
2026-06-01,S016,P0061,3,2.65,0
2026-06-01,S016,P0065,8,11.9,1
2026-06-01,S016,P0066,15,14.63,0
2026-06-01,S016,P0067,11,11.21,0
2026-06-01,S016,P0068,7,11.35,0
2026-06-01,S016,P0070,7,1.85,0
2026-06-01,S016,P0073,4,19.39,0
2026-06-01,S016,P0076,6,16.86,0
2026-06-01,S016,P0080,8,8.77,1
2026-06-01,S016,P0082,6,14.26,0
2026-06-01,S016,P0089,5,19.27,0
2026-06-01,S016,P0092,3,6.96,0
2026-06-01,S016,P0100,7,5.55,0
2026-06-01,S016,P0102,6,7.58,0
2026-06-01,S016,P0106,9,6.37,0
2026-06-01,S016,P0109,18,7.69,0
2026-06-01,S016,P0110,7,2.65,0
2026-06-01,S016,P0113,4,8.34,0
2026-06-01,S016,P0124,9,2.5,0
2026-06-01,S016,P0126,10,8.45,0
2026-06-01,S016,P0129,9,7.91,0
2026-06-01,S016,P0131,10,3.84,0
2026-06-01,S016,P0132,10,4.44,0
2026-06-01,S016,P0135,6,1.86,0
2026-06-01,S016,P0137,3,1.71,0
2026-06-01,S016,P0139,5,6.59,0
2026-06-01,S016,P0141,5,4.39,0
2026-06-01,S016,P0146,22,2.2,0
2026-06-01,S016,P0150,9,9.85,0
2026-06-01,S016,P0153,5,4.42,0
2026-06-01,S016,P0163,6,4.27,0
2026-06-01,S016,P0164,10,2.37,0
2026-06-01,S016,P0166,2,4.83,0
2026-06-01,S016,P0175,2,9.08,0
2026-06-01,S016,P0177,5,6.95,1
2026-06-01,S016,P0181,3,5.08,0
2026-06-01,S016,P0182,7,6.1,0
2026-06-01,S016,P0187,6,1.77,0
2026-06-01,S016,P0215,1,4.63,0
2026-06-01,S016,P0217,2,2.95,0
2026-06-01,S016,P0218,2,2.23,0
2026-06-01,S016,P0236,3,5.76,0
2026-06-01,S016,P0243,1,12.06,0
2026-06-01,S016,P0245,3,4.99,0
2026-06-01,S016,P0251,4,9.05,1
2026-06-01,S016,P0254,1,15.68,0
2026-06-01,S016,P0263,1,8.27,0
2026-06-01,S016,P0271,2,4.02,1
2026-06-01,S016,P0272,3,6.51,0
2026-06-01,S016,P0276,1,9.92,0
2026-06-01,S016,P0277,1,16.01,0
2026-06-01,S016,P0281,2,6.36,1
2026-06-01,S016,P0284,1,24.76,0
2026-06-01,S016,P0287,1,20.41,0
2026-06-01,S016,P0291,2,8.89,0
2026-06-01,S016,P0294,2,17.64,0
2026-06-01,S016,P0298,1,22.1,0
2026-06-01,S016,P0300,1,25.78,0
2026-06-01,S017,P0001,6,9.72,0
2026-06-01,S017,P0005,6,6.57,0
2026-06-01,S017,P0008,6,10.79,1
2026-06-01,S017,P0010,13,4.95,0
2026-06-01,S017,P0012,4,18.62,0
2026-06-01,S017,P0017,6,15.55,0
2026-06-01,S017,P0020,7,7.79,0
2026-06-01,S017,P0022,9,17.21,0
2026-06-01,S017,P0023,12,3.27,0
2026-06-01,S017,P0026,5,7.41,0
2026-06-01,S017,P0027,9,17.14,0
2026-06-01,S017,P0029,14,12.8,0
2026-06-01,S017,P0031,8,14.79,0
2026-06-01,S017,P0034,10,12.9,0
2026-06-01,S017,P0037,7,13.84,0
2026-06-01,S017,P0042,7,12.71,0
2026-06-01,S017,P0048,10,19.04,0
2026-06-01,S017,P0055,10,15.39,0
2026-06-01,S017,P0058,4,18.65,0
2026-06-01,S017,P0060,11,17.9,0
2026-06-01,S017,P0067,6,11.21,0
2026-06-01,S017,P0069,12,9.64,0
2026-06-01,S017,P0070,6,1.85,0
2026-06-01,S017,P0075,5,4.85,0
2026-06-01,S017,P0077,5,3.73,0
2026-06-01,S017,P0081,5,15.31,0
2026-06-01,S017,P0082,10,14.26,0
2026-06-01,S017,P0083,5,18.87,0
2026-06-01,S017,P0087,5,1.21,0
2026-06-01,S017,P0088,10,13.37,0
2026-06-01,S017,P0098,10,8.11,0
2026-06-01,S017,P0099,6,2.74,0
2026-06-01,S017,P0100,16,5.55,0
2026-06-01,S017,P0103,12,7.73,0
2026-06-01,S017,P0105,11,1.8,0
2026-06-01,S017,P0110,8,2.65,0
2026-06-01,S017,P0125,19,6.89,0
2026-06-01,S017,P0129,9,7.91,0
2026-06-01,S017,P0130,8,4.98,0
2026-06-01,S017,P0132,15,4.44,0
2026-06-01,S017,P0135,19,1.86,0
2026-06-01,S017,P0140,6,2.89,0
2026-06-01,S017,P0144,6,9.18,0
2026-06-01,S017,P0145,15,2.29,0
2026-06-01,S017,P0148,15,6.43,0
2026-06-01,S017,P0154,3,4.0,0
2026-06-01,S017,P0157,3,9.83,0
2026-06-01,S017,P0162,5,2.56,0
2026-06-01,S017,P0172,6,1.26,0
2026-06-01,S017,P0177,12,6.95,1
2026-06-01,S017,P0189,1,7.99,0
2026-06-01,S017,P0197,2,10.83,0
2026-06-01,S017,P0201,8,8.32,0
2026-06-01,S017,P0202,4,1.99,0
2026-06-01,S017,P0206,5,3.93,1
2026-06-01,S017,P0210,1,9.14,0
2026-06-01,S017,P0212,3,4.91,0
2026-06-01,S017,P0214,1,1.5,0
2026-06-01,S017,P0222,2,2.37,0
2026-06-01,S017,P0225,3,4.2,1
2026-06-01,S017,P0227,5,1.78,0
2026-06-01,S017,P0231,3,3.4,0
2026-06-01,S017,P0235,1,4.58,0
2026-06-01,S017,P0239,2,3.79,0
2026-06-01,S017,P0240,2,1.61,0
2026-06-01,S017,P0244,3,7.76,0
2026-06-01,S017,P0248,4,15.62,0
2026-06-01,S017,P0252,1,15.13,0
2026-06-01,S017,P0253,1,6.35,0
2026-06-01,S017,P0261,2,9.28,0
2026-06-01,S017,P0270,1,14.45,0
2026-06-01,S017,P0271,3,4.02,1
2026-06-01,S017,P0273,3,12.13,0
2026-06-01,S017,P0276,1,9.92,0
2026-06-01,S017,P0283,1,10.83,0
2026-06-01,S017,P0297,3,16.66,1
2026-06-01,S018,P0003,9,10.01,0
2026-06-01,S018,P0010,9,4.95,0
2026-06-01,S018,P0015,5,4.5,0
2026-06-01,S018,P0021,3,18.2,0
2026-06-01,S018,P0023,2,3.27,0
2026-06-01,S018,P0025,9,9.16,0
2026-06-01,S018,P0031,9,14.79,0
2026-06-01,S018,P0040,4,9.39,0
2026-06-01,S018,P0041,3,15.76,0
2026-06-01,S018,P0043,3,3.19,0
2026-06-01,S018,P0044,5,8.31,0
2026-06-01,S018,P0045,13,4.84,1
2026-06-01,S018,P0047,10,21.0,0
2026-06-01,S018,P0049,4,5.3,0
2026-06-01,S018,P0050,7,1.08,0
2026-06-01,S018,P0054,5,15.79,0
2026-06-01,S018,P0055,8,15.39,0
2026-06-01,S018,P0059,16,5.77,0
2026-06-01,S018,P0064,2,9.23,0
2026-06-01,S018,P0065,13,11.9,1
2026-06-01,S018,P0068,4,11.35,0
2026-06-01,S018,P0069,4,9.64,0
