promo_id,product_id,start_date,end_date,discount_pct
PR02236,P0139,2026-04-13,2026-04-19,15
PR02237,P0223,2026-04-13,2026-04-19,10
PR02238,P0216,2026-04-13,2026-04-19,10
PR02239,P0120,2026-04-13,2026-04-19,15
PR02240,P0118,2026-04-13,2026-04-19,10
PR02241,P0051,2026-04-13,2026-04-19,20
PR02242,P0254,2026-04-13,2026-04-19,10
PR02243,P0273,2026-04-13,2026-04-19,15
PR02244,P0178,2026-04-13,2026-04-19,10
PR02245,P0232,2026-04-13,2026-04-19,15
PR02246,P0179,2026-04-13,2026-04-19,15
PR02247,P0146,2026-04-13,2026-04-19,15
PR02248,P0081,2026-04-13,2026-04-19,15
PR02249,P0074,2026-04-13,2026-04-19,15
PR02250,P0103,2026-04-13,2026-04-19,10
PR02251,P0181,2026-04-13,2026-04-19,15
PR02252,P0016,2026-04-13,2026-04-19,15
PR02253,P0285,2026-04-13,2026-04-19,20
PR02254,P0157,2026-04-13,2026-04-19,15
PR02255,P0104,2026-04-13,2026-04-19,20
PR02256,P0169,2026-04-13,2026-04-19,15
PR02257,P0058,2026-04-20,2026-04-26,15
PR02258,P0133,2026-04-20,2026-04-26,10
PR02259,P0008,2026-04-20,2026-04-26,15
PR02260,P0124,2026-04-20,2026-04-26,15
PR02261,P0119,2026-04-20,2026-04-26,15
PR02262,P0073,2026-04-20,2026-04-26,20
PR02263,P0257,2026-04-20,2026-04-26,25
PR02264,P0222,2026-04-20,2026-04-26,20
PR02265,P0077,2026-04-20,2026-04-26,15
PR02266,P0066,2026-04-20,2026-04-26,15
PR02267,P0214,2026-04-20,2026-04-26,15
PR02268,P0127,2026-04-20,2026-04-26,10
PR02269,P0064,2026-04-20,2026-04-26,20
PR02270,P0254,2026-04-20,2026-04-26,20
PR02271,P0168,2026-04-20,2026-04-26,10
PR02272,P0076,2026-04-20,2026-04-26,25
PR02273,P0216,2026-04-20,2026-04-26,20
PR02274,P0167,2026-04-20,2026-04-26,15
PR02275,P0013,2026-04-20,2026-04-26,25
PR02276,P0154,2026-04-20,2026-04-26,10
PR02277,P0059,2026-04-20,2026-04-26,10
PR02278,P0017,2026-04-20,2026-04-26,10
PR02279,P0238,2026-04-20,2026-04-26,15
PR02280,P0239,2026-04-20,2026-04-26,15
PR02281,P0002,2026-04-27,2026-05-03,15
PR02282,P0131,2026-04-27,2026-05-03,25
PR02283,P0028,2026-04-27,2026-05-03,20
PR02284,P0072,2026-04-27,2026-05-03,20
PR02285,P0242,2026-04-27,2026-05-03,15
PR02286,P0084,2026-04-27,2026-05-03,10
PR02287,P0278,2026-04-27,2026-05-03,20
PR02288,P0110,2026-04-27,2026-05-03,15
PR02289,P0205,2026-04-27,2026-05-03,10
PR02290,P0204,2026-04-27,2026-05-03,15
PR02291,P0192,2026-04-27,2026-05-03,15
PR02292,P0237,2026-04-27,2026-05-03,20
PR02293,P0181,2026-04-27,2026-05-03,10
PR02294,P0211,2026-04-27,2026-05-03,20
PR02295,P0074,2026-04-27,2026-05-03,15
PR02296,P0210,2026-04-27,2026-05-03,10
PR02297,P0277,2026-04-27,2026-05-03,10
PR02298,P0136,2026-04-27,2026-05-03,20
PR02299,P0287,2026-04-27,2026-05-03,15
PR02300,P0036,2026-04-27,2026-05-03,15
PR02301,P0080,2026-04-27,2026-05-03,10
PR02302,P0016,2026-04-27,2026-05-03,20
PR02303,P0077,2026-04-27,2026-05-03,20
PR02304,P0263,2026-04-27,2026-05-03,10
PR02305,P0174,2026-05-04,2026-05-10,10
PR02306,P0196,2026-05-04,2026-05-10,20
PR02307,P0109,2026-05-04,2026-05-10,15
PR02308,P0093,2026-05-04,2026-05-10,10
PR02309,P0082,2026-05-04,2026-05-10,10
PR02310,P0163,2026-05-04,2026-05-10,20
PR02311,P0038,2026-05-04,2026-05-10,20
PR02312,P0009,2026-05-04,2026-05-10,10
PR02313,P0263,2026-05-04,2026-05-10,20
PR02314,P0137,2026-05-04,2026-05-10,10
PR02315,P0290,2026-05-04,2026-05-10,10
PR02316,P0073,2026-05-04,2026-05-10,15
PR02317,P0272,2026-05-04,2026-05-10,10
PR02318,P0197,2026-05-04,2026-05-10,10
PR02319,P0204,2026-05-04,2026-05-10,15
PR02320,P0201,2026-05-04,2026-05-10,10
PR02321,P0223,2026-05-04,2026-05-10,10
PR02322,P0168,2026-05-04,2026-05-10,20
PR02323,P0244,2026-05-04,2026-05-10,15
PR02324,P0102,2026-05-04,2026-05-10,20
PR02325,P0234,2026-05-04,2026-05-10,15
PR02326,P0161,2026-05-04,2026-05-10,15
PR02327,P0159,2026-05-04,2026-05-10,10
PR02328,P0003,2026-05-04,2026-05-10,20
PR02329,P0055,2026-05-11,2026-05-17,25
PR02330,P0251,2026-05-11,2026-05-17,10
PR02331,P0273,2026-05-11,2026-05-17,10
PR02332,P0216,2026-05-11,2026-05-17,10
PR02333,P0239,2026-05-11,2026-05-17,20
PR02334,P0006,2026-05-11,2026-05-17,10
PR02335,P0014,2026-05-11,2026-05-17,15
PR02336,P0262,2026-05-11,2026-05-17,10
PR02337,P0212,2026-05-11,2026-05-17,10
PR02338,P0093,2026-05-11,2026-05-17,20
PR02339,P0209,2026-05-11,2026-05-17,20
PR02340,P0088,2026-05-11,2026-05-17,15
PR02341,P0176,2026-05-11,2026-05-17,25
PR02342,P0082,2026-05-11,2026-05-17,10
PR02343,P0138,2026-05-11,2026-05-17,10
PR02344,P0027,2026-05-11,2026-05-17,15
PR02345,P0221,2026-05-11,2026-05-17,20
PR02346,P0191,2026-05-11,2026-05-17,15
PR02347,P0147,2026-05-11,2026-05-17,10
PR02348,P0203,2026-05-11,2026-05-17,25
PR02349,P0038,2026-05-11,2026-05-17,10
PR02350,P0012,2026-05-11,2026-05-17,15
PR02351,P0222,2026-05-11,2026-05-17,15
PR02352,P0069,2026-05-11,2026-05-17,25
PR02353,P0185,2026-05-18,2026-05-24,15
PR02354,P0140,2026-05-18,2026-05-24,10
PR02355,P0268,2026-05-18,2026-05-24,20
PR02356,P0053,2026-05-18,2026-05-24,10
PR02357,P0042,2026-05-18,2026-05-24,15
PR02358,P0129,2026-05-18,2026-05-24,10
PR02359,P0122,2026-05-18,2026-05-24,10
PR02360,P0238,2026-05-18,2026-05-24,15
PR02361,P0176,2026-05-18,2026-05-24,10
PR02362,P0147,2026-05-18,2026-05-24,10
PR02363,P0293,2026-05-18,2026-05-24,10
PR02364,P0046,2026-05-18,2026-05-24,10
PR02365,P0106,2026-05-18,2026-05-24,15
PR02366,P0272,2026-05-18,2026-05-24,10
PR02367,P0108,2026-05-18,2026-05-24,15
PR02368,P0100,2026-05-18,2026-05-24,20
PR02369,P0261,2026-05-18,2026-05-24,15
PR02370,P0275,2026-05-18,2026-05-24,15
PR02371,P0109,2026-05-18,2026-05-24,10
PR02372,P0006,2026-05-18,2026-05-24,25
PR02373,P0271,2026-05-18,2026-05-24,15
PR02374,P0288,2026-05-18,2026-05-24,10
PR02375,P0276,2026-05-18,2026-05-24,25
PR02376,P0206,2026-05-18,2026-05-24,20
PR02377,P0017,2026-05-25,2026-05-31,20
PR02378,P0171,2026-05-25,2026-05-31,20
PR02379,P0095,2026-05-25,2026-05-31,20
PR02380,P0105,2026-05-25,2026-05-31,25
PR02381,P0278,2026-05-25,2026-05-31,25
PR02382,P0233,2026-05-25,2026-05-31,15
PR02383,P0124,2026-05-25,2026-05-31,15
PR02384,P0010,2026-05-25,2026-05-31,20
PR02385,P0210,2026-05-25,2026-05-31,25
PR02386,P0052,2026-05-25,2026-05-31,25
PR02387,P0250,2026-05-25,2026-05-31,20
PR02388,P0193,2026-05-25,2026-05-31,10
PR02389,P0078,2026-05-25,2026-05-31,25
PR02390,P0085,2026-05-25,2026-05-31,25
PR02391,P0086,2026-05-25,2026-05-31,20
PR02392,P0239,2026-05-25,2026-05-31,20
PR02393,P0109,2026-05-25,2026-05-31,15
PR02394,P0075,2026-05-25,2026-05-31,25
PR02395,P0172,2026-05-25,2026-05-31,10
PR02396,P0080,2026-05-25,2026-05-31,20
PR02397,P0195,2026-05-25,2026-05-31,10
PR02398,P0123,2026-05-25,2026-05-31,10
PR02399,P0043,2026-05-25,2026-05-31,10
PR02400,P0031,2026-05-25,2026-05-31,15
PR02401,P0281,2026-06-01,2026-06-07,25
PR02402,P0080,2026-06-01,2026-06-07,15
PR02403,P0007,2026-06-01,2026-06-07,10
PR02404,P0115,2026-06-01,2026-06-07,15
PR02405,P0158,2026-06-01,2026-06-07,15
PR02406,P0295,2026-06-01,2026-06-07,20
PR02407,P0177,2026-06-01,2026-06-07,25
PR02408,P0186,2026-06-01,2026-06-07,15
PR02409,P0008,2026-06-01,2026-06-07,15
PR02410,P0161,2026-06-01,2026-06-07,15
PR02411,P0225,2026-06-01,2026-06-07,15
PR02412,P0121,2026-06-01,2026-06-07,10
PR02413,P0297,2026-06-01,2026-06-07,10
PR02414,P0271,2026-06-01,2026-06-07,20
PR02415,P0056,2026-06-01,2026-06-07,15
PR02416,P0267,2026-06-01,2026-06-07,15
PR02417,P0011,2026-06-01,2026-06-07,10
PR02418,P0242,2026-06-01,2026-06-07,20
PR02419,P0251,2026-06-01,2026-06-07,10
PR02420,P0065,2026-06-01,2026-06-07,15
PR02421,P0206,2026-06-01,2026-06-07,20
PR02422,P0232,2026-06-01,2026-06-07,15
PR02423,P0045,2026-06-01,2026-06-07,25
PR02424,P0255,2026-06-01,2026-06-07,10
PR02425,P0218,2026-06-08,2026-06-14,25
PR02426,P0084,2026-06-08,2026-06-14,15
PR02427,P0113,2026-06-08,2026-06-14,15
PR02428,P0277,2026-06-08,2026-06-14,10
PR02429,P0265,2026-06-08,2026-06-14,15
PR02430,P0156,2026-06-08,2026-06-14,25
PR02431,P0074,2026-06-08,2026-06-14,15
PR02432,P0295,2026-06-08,2026-06-14,10
PR02433,P0011,2026-06-08,2026-06-14,10
PR02434,P0004,2026-06-08,2026-06-14,25
PR02435,P0275,2026-06-08,2026-06-14,25
PR02436,P0258,2026-06-08,2026-06-14,10
PR02437,P0198,2026-06-08,2026-06-14,15
PR02438,P0119,2026-06-08,2026-06-14,10
PR02439,P0206,2026-06-08,2026-06-14,15
PR02440,P0066,2026-06-08,2026-06-14,10
PR02441,P0200,2026-06-08,2026-06-14,20
PR02442,P0173,2026-06-08,2026-06-14,25
PR02443,P0190,2026-06-08,2026-06-14,10
PR02444,P0227,2026-06-08,2026-06-14,15
PR02445,P0111,2026-06-08,2026-06-14,10
PR02446,P0220,2026-06-08,2026-06-14,10
PR02447,P0175,2026-06-08,2026-06-14,10
PR02448,P0141,2026-06-08,2026-06-14,10
PR02449,P0210,2026-06-15,2026-06-21,10
PR02450,P0004,2026-06-15,2026-06-21,15
PR02451,P0066,2026-06-15,2026-06-21,20
PR02452,P0217,2026-06-15,2026-06-21,15
PR02453,P0068,2026-06-15,2026-06-21,15
PR02454,P0126,2026-06-15,2026-06-21,20
PR02455,P0134,2026-06-15,2026-06-21,10
PR02456,P0276,2026-06-15,2026-06-21,25
PR02457,P0238,2026-06-15,2026-06-21,15
PR02458,P0230,2026-06-15,2026-06-21,15
PR02459,P0123,2026-06-15,2026-06-21,20
PR02460,P0271,2026-06-15,2026-06-21,15
PR02461,P0053,2026-06-15,2026-06-21,15
PR02462,P0022,2026-06-15,2026-06-21,15
PR02463,P0152,2026-06-15,2026-06-21,25
PR02464,P0011,2026-06-15,2026-06-21,20
PR02465,P0101,2026-06-15,2026-06-21,20
PR02466,P0013,2026-06-15,2026-06-21,10
PR02467,P0059,2026-06-15,2026-06-21,15
PR02468,P0222,2026-06-15,2026-06-21,15
PR02469,P0282,2026-06-15,2026-06-21,10
PR02470,P0216,2026-06-15,2026-06-21,20
PR02471,P0243,2026-06-15,2026-06-21,10
PR02472,P0131,2026-06-15,2026-06-21,10
PR02473,P0084,2026-06-22,2026-06-28,15
PR02474,P0168,2026-06-22,2026-06-28,20
PR02475,P0192,2026-06-22,2026-06-28,20
PR02476,P0243,2026-06-22,2026-06-28,25
PR02477,P0162,2026-06-22,2026-06-28,10
PR02478,P0173,2026-06-22,2026-06-28,15
PR02479,P0215,2026-06-22,2026-06-28,25
PR02480,P0066,2026-06-22,2026-06-28,20
PR02481,P0028,2026-06-22,2026-06-28,15
PR02482,P0041,2026-06-22,2026-06-28,15
PR02483,P0156,2026-06-22,2026-06-28,10
PR02484,P0073,2026-06-22,2026-06-28,20
PR02485,P0061,2026-06-22,2026-06-28,15
PR02486,P0097,2026-06-22,2026-06-28,15
PR02487,P0184,2026-06-22,2026-06-28,15
PR02488,P0206,2026-06-22,2026-06-28,15
PR02489,P0153,2026-06-22,2026-06-28,10
PR02490,P0264,2026-06-22,2026-06-28,20
PR02491,P0096,2026-06-22,2026-06-28,15
PR02492,P0074,2026-06-22,2026-06-28,10
PR02493,P0080,2026-06-22,2026-06-28,15
PR02494,P0178,2026-06-22,2026-06-28,25
PR02495,P0266,2026-06-22,2026-06-28,15
PR02496,P0285,2026-06-22,2026-06-28,15
PR02497,P0267,2026-06-29,2026-07-05,20
PR02498,P0282,2026-06-29,2026-07-05,15
PR02499,P0189,2026-06-29,2026-07-05,10
PR02500,P0117,2026-06-29,2026-07-05,10
PR02501,P0061,2026-06-29,2026-07-05,20
PR02502,P0174,2026-06-29,2026-07-05,15
PR02503,P0063,2026-06-29,2026-07-05,15
PR02504,P0033,2026-06-29,2026-07-05,20
PR02505,P0134,2026-06-29,2026-07-05,10
PR02506,P0279,2026-06-29,2026-07-05,20
PR02507,P0184,2026-06-29,2026-07-05,10
PR02508,P0014,2026-06-29,2026-07-05,25
PR02509,P0152,2026-06-29,2026-07-05,10
PR02510,P0263,2026-06-29,2026-07-05,10
PR02511,P0230,2026-06-29,2026-07-05,20
PR02512,P0044,2026-06-29,2026-07-05,10
PR02513,P0181,2026-06-29,2026-07-05,25
PR02514,P0244,2026-06-29,2026-07-05,20
PR02515,P0054,2026-06-29,2026-07-05,10
PR02516,P0213,2026-06-29,2026-07-05,10
PR02517,P0136,2026-06-29,2026-07-05,25
PR02518,P0225,2026-06-29,2026-07-05,15
PR02519,P0138,2026-06-29,2026-07-05,20
PR02520,P0242,2026-06-29,2026-07-05,10
